ncbiTaxID_new,superkingdom_id,superkingdom,phylum_id,phylum,class_id,class,order_id,order,family_id,family,genus_id,genus,species_id,species,rank_new,name_new,Temp,Temp_Range_Average,Temp_Duplicate_Average,Temp_Value,Type,Source,Source_ID,protein_count
1428620,2.0,Bacteria,201174.0,Actinomycetota,1760.0,Actinomycetes,85011.0,Kitasatosporales,2062.0,Streptomycetaceae,1883.0,Streptomyces,1428620.0,Streptomyces humi,species,Streptomyces humi,32.00,32.00,32.0,original,optimum,Tempura,Tempura4289,0
1450526,2.0,Bacteria,976.0,Bacteroidota,117743.0,Flavobacteriia,200644.0,Flavobacteriales,2762318.0,Weeksellaceae,2782231.0,Kaistella,421525.0,Kaistella haifensis,strain,Kaistella haifensis DSM 19056,32.00,32.00,32.0,original,optimum,BacDive,5687,2680
1476462,2.0,Bacteria,976.0,Bacteroidota,117743.0,Flavobacteriia,200644.0,Flavobacteriales,2762318.0,Weeksellaceae,2782229.0,Epilithonimonas,1476462.0,Epilithonimonas xixisoli,species,Epilithonimonas xixisoli,32.00,32.00,32.0,original,optimum,Tempura,Tempura4880,3209
1476466,2.0,Bacteria,1224.0,Pseudomonadota,28211.0,Alphaproteobacteria,204457.0,Sphingomonadales,335929.0,Erythrobacteraceae,2676755.0,Croceibacterium,1476466.0,Croceibacterium xixiisoli,species,Croceibacterium xixiisoli,32.00,32.00,32.0,original,optimum,Tempura,Tempura4879,3571
1495050,2.0,Bacteria,1224.0,Pseudomonadota,1236.0,Gammaproteobacteria,135618.0,Methylococcales,403.0,Methylococcaceae,2045060.0,Methyloterricola,1495050.0,Methyloterricola oryzae,species,Methyloterricola oryzae,32.00,32.00,32.0,original,optimum,Tempura,Tempura2389,0
1537524,2.0,Bacteria,1224.0,Pseudomonadota,1236.0,Gammaproteobacteria,135613.0,Chromatiales,72276.0,Ectothiorhodospiraceae,1617886.0,Thiogranum,1537524.0,Thiogranum longum,species,Thiogranum longum,32.00,32.00,32.0,original,optimum,Tempura,Tempura6633,2795
1565605,2.0,Bacteria,1224.0,Pseudomonadota,28216.0,Betaproteobacteria,32003.0,Nitrosomonadales,2008793.0,Sterolibacteriaceae,1914449.0,Rugosibacter,1565605.0,Rugosibacter aromaticivorans,species,Rugosibacter aromaticivorans,32.00,32.00,32.0,original,optimum,Tempura,Tempura7039,2443
1580596,2.0,Bacteria,1224.0,Pseudomonadota,28211.0,Alphaproteobacteria,204455.0,Rhodobacterales,2854170.0,Roseobacteraceae,302485.0,Phaeobacter,1580596.0,Phaeobacter piscinae,species,Phaeobacter piscinae,32.00,32.00,32.0,original,optimum,Tempura,Tempura7041,3956
1582439,2157.0,Archaea,651137.0,Nitrososphaerota,1643678.0,Nitrososphaeria,31932.0,Nitrosopumilales,338190.0,Nitrosopumilaceae,338191.0,Nitrosopumilus,1582439.0,Nitrosopumilus piranensis,species,Nitrosopumilus piranensis,32.00,32.00,32.0,original,optimum,Tempura,Tempura4876,2161
1608996,2.0,Bacteria,1224.0,Pseudomonadota,1236.0,Gammaproteobacteria,72274.0,Pseudomonadales,135621.0,Pseudomonadaceae,286.0,Pseudomonas,1608996.0,Pseudomonas helleri,species,Pseudomonas helleri,32.00,32.00,32.0,original,optimum,Tempura,Tempura7347,10619
1610529,2.0,Bacteria,1224.0,Pseudomonadota,28211.0,Alphaproteobacteria,204455.0,Rhodobacterales,31989.0,Paracoccaceae,265.0,Paracoccus,1610529.0,Paracoccus aquimaris,species,Paracoccus aquimaris,32.00,32.00,32.0,original,optimum,Tempura,Tempura6632,0
1730378,2.0,Bacteria,201174.0,Actinomycetota,1760.0,Actinomycetes,2805415.0,Jatrophihabitantales,2805416.0,Jatrophihabitantaceae,1434010.0,Jatrophihabitans,1730378.0,Jatrophihabitans huperziae,species,Jatrophihabitans huperziae,32.00,32.00,32.0,original,optimum,Tempura,Tempura4878,0
1760988,2.0,Bacteria,1224.0,Pseudomonadota,1236.0,Gammaproteobacteria,135618.0,Methylococcales,403.0,Methylococcaceae,1760987.0,Methylomagnum,1760988.0,Methylomagnum ishizawai,species,Methylomagnum ishizawai,32.00,32.00,32.0,original,optimum,Tempura,Tempura6059,4602
1775168,2.0,Bacteria,976.0,Bacteroidota,117743.0,Flavobacteriia,200644.0,Flavobacteriales,49546.0,Flavobacteriaceae,444459.0,Flagellimonas,1775168.0,Flagellimonas marina,species,Flagellimonas marina,32.00,32.00,32.0,original,optimum,Tempura,Tempura1880,3754
1775171,2.0,Bacteria,1224.0,Pseudomonadota,1236.0,Gammaproteobacteria,135623.0,Vibrionales,641.0,Vibrionaceae,657.0,Photobacterium,1775171.0,Photobacterium alginatilyticum,species,Photobacterium alginatilyticum,32.00,32.00,32.0,original,optimum,Tempura,Tempura1222,5501
1781211,2.0,Bacteria,1224.0,Pseudomonadota,28216.0,Betaproteobacteria,32003.0,Nitrosomonadales,2772226.0,Sulfuricellaceae,1778653.0,Sulfuriferula,1781211.0,Sulfuriferula thiophila,species,Sulfuriferula thiophila,32.00,32.00,32.0,original,optimum,Tempura,Tempura7232,2
1838286,2.0,Bacteria,74201.0,Verrucomicrobiota,414999.0,Opitutia,415000.0,Opitutales,134623.0,Opitutaceae,1961799.0,Lacunisphaera,1838286.0,Lacunisphaera limnophila,species,Lacunisphaera limnophila,32.00,32.00,32.0,original,optimum,Tempura,Tempura6531,3510
1839801,2.0,Bacteria,200795.0,Chloroflexota,301297.0,Dehalococcoidia,1202465.0,Dehalococcoidales,1202464.0,Dehalococcoidaceae,670486.0,Dehalogenimonas,1839801.0,Dehalogenimonas formicexedens,species,Dehalogenimonas formicexedens,32.00,32.00,32.0,original,optimum,Tempura,Tempura6056,2117
1848927,2.0,Bacteria,1224.0,Pseudomonadota,28216.0,Betaproteobacteria,32003.0,Nitrosomonadales,32011.0,Methylophilaceae,404.0,Methylobacillus,1848927.0,Methylobacillus methanolivorans,species,Methylobacillus methanolivorans,32.00,32.00,32.0,original,optimum,Tempura,Tempura4370,2638
1914461,2.0,Bacteria,201174.0,Actinomycetota,1760.0,Actinomycetes,85008.0,Micromonosporales,28056.0,Micromonosporaceae,1873.0,Micromonospora,1914461.0,Micromonospora terminaliae,species,Micromonospora terminaliae,32.00,32.00,32.0,original,optimum,Tempura,Tempura2388,6069
2036016,2.0,Bacteria,1239.0,Bacillota,91061.0,Bacilli,1385.0,Bacillales,186817.0,Bacillaceae,2837506.0,Niallia,2036016.0,Niallia endozanthoxylica,species,Niallia endozanthoxylica,32.00,32.00,32.0,original,optimum,Tempura,Tempura1879,5193
2044847,2.0,Bacteria,201174.0,Actinomycetota,1760.0,Actinomycetes,85011.0,Kitasatosporales,2062.0,Streptomycetaceae,1883.0,Streptomyces,2044847.0,Streptomyces roietensis,species,Streptomyces roietensis,32.00,32.00,32.0,original,optimum,Tempura,Tempura2387,0
2499078,2.0,Bacteria,1224.0,Pseudomonadota,1236.0,Gammaproteobacteria,135623.0,Vibrionales,641.0,Vibrionaceae,662.0,Vibrio,2499078.0,Vibrio ouci,species,Vibrio ouci,32.00,32.00,32.0,original,optimum,Tempura,Tempura4877,4852
2666183,2.0,Bacteria,1224.0,Pseudomonadota,1236.0,Gammaproteobacteria,72274.0,Pseudomonadales,135621.0,Pseudomonadaceae,286.0,Pseudomonas,2666183.0,Pseudomonas juntendi,species,Pseudomonas juntendi,32.00,32.00,32.0,original,optimum,Tempura,Tempura4288,5157
24,2.0,Bacteria,1224.0,Pseudomonadota,1236.0,Gammaproteobacteria,135622.0,Alteromonadales,267890.0,Shewanellaceae,22.0,Shewanella,24.0,Shewanella putrefaciens,species,Shewanella putrefaciens,32.50,32.50,32.5,original,optimum,"Lyubetsky et al., 2020",Lyu477,4219
292,2.0,Bacteria,1224.0,Pseudomonadota,28216.0,Betaproteobacteria,80840.0,Burkholderiales,119060.0,Burkholderiaceae,32008.0,Burkholderia,292.0,Burkholderia cepacia,species,Burkholderia cepacia,32.50,32.50,32.5,original,optimum,"Lyubetsky et al., 2020",Lyu462,8041
337,2.0,Bacteria,1224.0,Pseudomonadota,28216.0,Betaproteobacteria,80840.0,Burkholderiales,119060.0,Burkholderiaceae,32008.0,Burkholderia,337.0,Burkholderia glumae,species,Burkholderia glumae,32.50,32.50,32.5,original,optimum,"Lyubetsky et al., 2020",Lyu464,5961
421,2.0,Bacteria,1224.0,Pseudomonadota,1236.0,Gammaproteobacteria,135618.0,Methylococcales,403.0,Methylococcaceae,416.0,Methylomonas,421.0,Methylomonas methanica,species,Methylomonas methanica,32.50,32.50,32.5,original,optimum,"Lyubetsky et al., 2020",Lyu469,9067
536,2.0,Bacteria,1224.0,Pseudomonadota,28216.0,Betaproteobacteria,206351.0,Neisseriales,1499392.0,Chromobacteriaceae,535.0,Chromobacterium,536.0,Chromobacterium violaceum,species,Chromobacterium violaceum,32.50,32.50,32.5,original,optimum,"Lyubetsky et al., 2020",Lyu465,8870
899,2.0,Bacteria,200940.0,Thermodesulfobacteriota,3031449.0,Desulfovibrionia,213115.0,Desulfovibrionales,213116.0,Desulfomicrobiaceae,898.0,Desulfomicrobium,899.0,Desulfomicrobium baculatum,species,Desulfomicrobium baculatum,32.50,32.50,32.5,original,optimum,"Lyubetsky et al., 2020",Lyu467,3430
981,2.0,Bacteria,976.0,Bacteroidota,768503.0,Cytophagia,768507.0,Cytophagales,1853234.0,Persicobacteraceae,59740.0,Persicobacter,981.0,Persicobacter diffluens,species,Persicobacter diffluens,32.50,32.50,32.5,original,optimum,Tempura,Tempura4368,5595
1061,2.0,Bacteria,1224.0,Pseudomonadota,28211.0,Alphaproteobacteria,204455.0,Rhodobacterales,31989.0,Paracoccaceae,1060.0,Rhodobacter,1061.0,Rhodobacter capsulatus,species,Rhodobacter capsulatus,32.50,32.50,32.5,original,optimum,"Lyubetsky et al., 2020",Lyu474,3973
1085,2.0,Bacteria,1224.0,Pseudomonadota,28211.0,Alphaproteobacteria,204441.0,Rhodospirillales,41295.0,Rhodospirillaceae,1081.0,Rhodospirillum,1085.0,Rhodospirillum rubrum,species,Rhodospirillum rubrum,32.50,32.50,32.5,original,optimum,"Lyubetsky et al., 2020",Lyu475,3934
1284,2.0,Bacteria,1239.0,Bacillota,91061.0,Bacilli,1385.0,Bacillales,90964.0,Staphylococcaceae,1279.0,Staphylococcus,1284.0,Staphylococcus hyicus,species,Staphylococcus hyicus,32.50,32.50,32.5,original,optimum,"Lyubetsky et al., 2020",Lyu478,2506
1286,2.0,Bacteria,1239.0,Bacillota,91061.0,Bacilli,1385.0,Bacillales,90964.0,Staphylococcaceae,1279.0,Staphylococcus,1286.0,Staphylococcus simulans,species,Staphylococcus simulans,32.50,32.50,32.5,original,optimum,"Lyubetsky et al., 2020",Lyu479,2779
1464,2.0,Bacteria,1239.0,Bacillota,91061.0,Bacilli,1385.0,Bacillales,186822.0,Paenibacillaceae,44249.0,Paenibacillus,1464.0,Paenibacillus larvae,species,Paenibacillus larvae,32.50,32.50,32.5,original,optimum,"Lyubetsky et al., 2020",Lyu472,3710
1990,2.0,Bacteria,201174.0,Actinomycetota,1760.0,Actinomycetes,85012.0,Streptosporangiales,2012.0,Thermomonosporaceae,1988.0,Actinomadura,1990.0,Actinomadura atramentaria,species,Actinomadura atramentaria,32.50,32.50,32.5,original,optimum,Tempura,Tempura3084,0
1993,2.0,Bacteria,201174.0,Actinomycetota,1760.0,Actinomycetes,85012.0,Streptosporangiales,2012.0,Thermomonosporaceae,1988.0,Actinomadura,1993.0,Actinomadura madurae,species,Actinomadura madurae,32.50,32.50,32.5,original,optimum,Tempura,Tempura2386,9446
2014,2.0,Bacteria,201174.0,Actinomycetota,1760.0,Actinomycetes,85012.0,Streptosporangiales,83676.0,Nocardiopsaceae,2013.0,Nocardiopsis,2014.0,Nocardiopsis dassonvillei,species,Nocardiopsis dassonvillei,32.50,32.50,32.5,original,optimum,"Lyubetsky et al., 2020",Lyu471,5507
2199,2157.0,Archaea,28890.0,Euryarchaeota,224756.0,Methanomicrobia,2191.0,Methanomicrobiales,2194.0,Methanomicrobiaceae,2195.0,Methanogenium,2199.0,Methanogenium organophilum,species,Methanogenium organophilum,32.50,32.50,32.5,original,optimum,Tempura,Tempura4654,2512
2226,2157.0,Archaea,28890.0,Euryarchaeota,224756.0,Methanomicrobia,94695.0,Methanosarcinales,2206.0,Methanosarcinaceae,2225.0,Methanococcoides,2226.0,Methanococcoides methylutens,species,Methanococcoides methylutens,32.50,32.50,32.5,original,optimum,Tempura,Tempura7012,4394
28095,2.0,Bacteria,1224.0,Pseudomonadota,28216.0,Betaproteobacteria,80840.0,Burkholderiales,119060.0,Burkholderiaceae,32008.0,Burkholderia,28095.0,Burkholderia gladioli,species,Burkholderia gladioli,32.50,32.50,32.5,original,optimum,"Lyubetsky et al., 2020",Lyu463,7449
33903,2.0,Bacteria,201174.0,Actinomycetota,1760.0,Actinomycetes,85011.0,Kitasatosporales,2062.0,Streptomycetaceae,1883.0,Streptomyces,33903.0,Streptomyces avermitilis,species,Streptomyces avermitilis,32.50,32.50,32.5,original,optimum,"Lyubetsky et al., 2020",Lyu480,7726
34007,2.0,Bacteria,1224.0,Pseudomonadota,28211.0,Alphaproteobacteria,204455.0,Rhodobacterales,31989.0,Paracoccaceae,265.0,Paracoccus,34007.0,Paracoccus versutus,species,Paracoccus versutus,32.50,32.50,32.5,original,optimum,Tempura,Tempura4366,5438
34070,2.0,Bacteria,1224.0,Pseudomonadota,28216.0,Betaproteobacteria,80840.0,Burkholderiales,75682.0,Oxalobacteraceae,1522432.0,Pseudoduganella,34070.0,Pseudoduganella chitinolytica,species,Pseudoduganella chitinolytica,32.50,32.50,32.5,original,optimum,Tempura,Tempura2443,5396
34071,2.0,Bacteria,1224.0,Pseudomonadota,28216.0,Betaproteobacteria,80840.0,Burkholderiales,75682.0,Oxalobacteraceae,34069.0,Telluria,34071.0,Telluria mixta,species,Telluria mixta,32.50,32.50,32.5,original,optimum,Tempura,Tempura2441,6341
35806,2.0,Bacteria,1224.0,Pseudomonadota,28211.0,Alphaproteobacteria,204455.0,Rhodobacterales,31989.0,Paracoccaceae,34008.0,Rhodovulum,35806.0,Rhodovulum sulfidophilum,species,Rhodovulum sulfidophilum,32.50,32.50,32.5,original,optimum,"Lyubetsky et al., 2020",Lyu476,4277
36809,2.0,Bacteria,201174.0,Actinomycetota,1760.0,Actinomycetes,85007.0,Mycobacteriales,1762.0,Mycobacteriaceae,670516.0,Mycobacteroides,36809.0,Mycobacteroides abscessus,species,Mycobacteroides abscessus,32.50,32.50,32.5,original,optimum,"Lyubetsky et al., 2020",Lyu470,5246
37922,2.0,Bacteria,201174.0,Actinomycetota,1760.0,Actinomycetes,85006.0,Micrococcales,1268.0,Micrococcaceae,57494.0,Nesterenkonia,37922.0,Nesterenkonia halobia,species,Nesterenkonia halobia,28.00,28.00,32.5,average,optimum,BacDive,7762,2756
39770,2.0,Bacteria,1224.0,Pseudomonadota,1236.0,Gammaproteobacteria,135618.0,Methylococcales,403.0,Methylococcaceae,429.0,Methylobacter,39770.0,Methylobacter whittenburyi,species,Methylobacter whittenburyi,32.50,32.50,32.5,original,optimum,Tempura,Tempura4365,0
45677,2.0,Bacteria,1224.0,Pseudomonadota,28216.0,Betaproteobacteria,80840.0,Burkholderiales,2975441.0,Sphaerotilaceae,312063.0,Azohydromonas,45677.0,Azohydromonas lata,species,Azohydromonas lata,32.50,32.50,32.5,original,optimum,Tempura,Tempura3123,6941
50715,2.0,Bacteria,1224.0,Pseudomonadota,28211.0,Alphaproteobacteria,204441.0,Rhodospirillales,433.0,Acetobacteraceae,50714.0,Acidisphaera,50715.0,Acidisphaera rubrifaciens,species,Acidisphaera rubrifaciens,30-35,32.50,32.5,original,optimum,BacDive,67,2788
51669,2.0,Bacteria,1239.0,Bacillota,91061.0,Bacilli,186826.0,Lactobacillales,81852.0,Enterococcaceae,51668.0,Tetragenococcus,51669.0,Tetragenococcus halophilus,species,Tetragenococcus halophilus,32.50,32.50,32.5,original,optimum,"Lyubetsky et al., 2020",Lyu481,2356
53358,2.0,Bacteria,201174.0,Actinomycetota,1760.0,Actinomycetes,85006.0,Micrococcales,85021.0,Intrasporangiaceae,53357.0,Intrasporangium,53358.0,Intrasporangium calvum,species,Intrasporangium calvum,32.50,32.50,32.5,original,optimum,"Lyubetsky et al., 2020",Lyu468,7323
56055,2.0,Bacteria,201174.0,Actinomycetota,1760.0,Actinomycetes,85006.0,Micrococcales,145358.0,Bogoriellaceae,56054.0,Bogoriella,56055.0,Bogoriella caseilytica,species,Bogoriella caseilytica,28-37,32.50,32.5,original,optimum,BacDive,1770,2844
84592,2157.0,Archaea,28890.0,Euryarchaeota,224756.0,Methanomicrobia,94695.0,Methanosarcinales,2206.0,Methanosarcinaceae,2207.0,Methanosarcina,84592.0,Methanosarcina semesiae,species,Methanosarcina semesiae,32.50,32.50,32.5,original,optimum,Tempura,Tempura4687,0
93944,2.0,Bacteria,201174.0,Actinomycetota,1760.0,Actinomycetes,85012.0,Streptosporangiales,2004.0,Streptosporangiaceae,83681.0,Nonomuraea,93944.0,Nonomuraea gerenzanensis,species,Nonomuraea gerenzanensis,32.50,32.50,32.5,original,optimum,Tempura,Tempura4270,79
109329,2.0,Bacteria,201174.0,Actinomycetota,1760.0,Actinomycetes,85012.0,Streptosporangiales,83676.0,Nocardiopsaceae,2013.0,Nocardiopsis,109329.0,Nocardiopsis trehalosi,species,Nocardiopsis trehalosi,32.50,32.50,32.5,original,optimum,Tempura,Tempura2385,0
112009,2.0,Bacteria,1224.0,Pseudomonadota,1236.0,Gammaproteobacteria,135615.0,Cardiobacteriales,3018589.0,Ignatzschineriaceae,112008.0,Ignatzschineria,112009.0,Ignatzschineria larvae,species,Ignatzschineria larvae,32.50,32.50,32.5,original,optimum,Tempura,Tempura2384,2014
115979,2.0,Bacteria,1239.0,Bacillota,91061.0,Bacilli,1385.0,Bacillales,186817.0,Bacillaceae,2837506.0,Niallia,115979.0,Niallia nealsonii,species,Niallia nealsonii,30-35,32.50,32.5,original,optimum,BacDive,1209,4253
122358,2.0,Bacteria,201174.0,Actinomycetota,1760.0,Actinomycetes,85008.0,Micromonosporales,28056.0,Micromonosporaceae,1865.0,Actinoplanes,122358.0,Actinoplanes ianthinogenes,species,Actinoplanes ianthinogenes,32.50,32.50,32.5,original,optimum,Tempura,Tempura6020,9176
128780,2.0,Bacteria,1224.0,Pseudomonadota,1236.0,Gammaproteobacteria,135614.0,Lysobacterales,32033.0,Lysobacteraceae,40323.0,Stenotrophomonas,128780.0,Stenotrophomonas acidaminiphila,species,Stenotrophomonas acidaminiphila,32.50,32.50,32.5,original,optimum,Tempura,Tempura3121,3591
129985,2.0,Bacteria,1239.0,Bacillota,91061.0,Bacilli,1385.0,Bacillales,186817.0,Bacillaceae,2675231.0,Mesobacillus,129985.0,Mesobacillus jeotgali,species,Mesobacillus jeotgali,30-35,32.50,32.5,original,optimum,BacDive,1250,4385
135826,2.0,Bacteria,1239.0,Bacillota,91061.0,Bacilli,1385.0,Bacillales,186818.0,Planococcaceae,157226.0,Jeotgalibacillus,135826.0,Jeotgalibacillus alimentarius,species,Jeotgalibacillus alimentarius,30.0-35.0,32.50,32.5,original,optimum,BacDive,1511,3533
157227,2.0,Bacteria,1239.0,Bacillota,91061.0,Bacilli,1385.0,Bacillales,90964.0,Staphylococcaceae,227979.0,Jeotgalicoccus,157227.0,Jeotgalicoccus halotolerans,species,Jeotgalicoccus halotolerans,32.50,32.50,32.5,original,optimum,Tempura,Tempura3122,2237
157733,2.0,Bacteria,1239.0,Bacillota,91061.0,Bacilli,1385.0,Bacillales,186817.0,Bacillaceae,2675234.0,Alkalihalobacillus,157733.0,Alkalihalobacillus macyae,species,Alkalihalobacillus macyae,32.50,32.50,32.5,original,optimum,BacDive,1229,0
170367,2.0,Bacteria,1239.0,Bacillota,91061.0,Bacilli,1385.0,Bacillales,186822.0,Paenibacillaceae,44249.0,Paenibacillus,170367.0,Paenibacillus anaericanus,species,Paenibacillus anaericanus,32.50,32.50,32.5,original,optimum,Tempura,Tempura4363,5416
189966,2.0,Bacteria,1224.0,Pseudomonadota,28211.0,Alphaproteobacteria,1921567.0,Micropepsales,1921568.0,Micropepsaceae,1241326.0,Rhizomicrobium,189966.0,Rhizomicrobium palustre,species,Rhizomicrobium palustre,32.50,32.50,32.5,original,optimum,Tempura,Tempura4362,3834
191495,2.0,Bacteria,201174.0,Actinomycetota,1497346.0,Thermoleophilia,588673.0,Solirubrobacterales,320583.0,Conexibacteraceae,191494.0,Conexibacter,191495.0,Conexibacter woesei,species,Conexibacter woesei,32.50,32.50,32.5,original,optimum,"Lyubetsky et al., 2020",Lyu466,5912
202611,2.0,Bacteria,1239.0,Bacillota,91061.0,Bacilli,1385.0,Bacillales,186817.0,Bacillaceae,400634.0,Lysinibacillus,202611.0,Lysinibacillus odysseyi,species,Lysinibacillus odysseyi,32.50,32.50,32.5,original,optimum,Tempura,Tempura3120,4109
208199,2.0,Bacteria,1239.0,Bacillota,91061.0,Bacilli,1385.0,Bacillales,186817.0,Bacillaceae,2893058.0,Pseudalkalibacillus,208199.0,Pseudalkalibacillus hwajinpoensis,species,Pseudalkalibacillus hwajinpoensis,32.50,32.50,32.5,original,optimum,BacDive,1226,8097
215690,2.0,Bacteria,1224.0,Pseudomonadota,1236.0,Gammaproteobacteria,135614.0,Lysobacterales,32033.0,Lysobacteraceae,141948.0,Thermomonas,215690.0,Thermomonas fusca,species,Thermomonas fusca,32.50,32.50,32.5,original,optimum,Tempura,Tempura6019,2622
215691,2.0,Bacteria,1224.0,Pseudomonadota,1236.0,Gammaproteobacteria,135614.0,Lysobacterales,32033.0,Lysobacteraceae,141948.0,Thermomonas,215691.0,Thermomonas brevis,species,Thermomonas brevis,32.50,32.50,32.5,original,optimum,Tempura,Tempura6018,3080
223900,2.0,Bacteria,1224.0,Pseudomonadota,1236.0,Gammaproteobacteria,135619.0,Oceanospirillales,28256.0,Halomonadaceae,42054.0,Chromohalobacter,223900.0,Chromohalobacter japonicus,species,Chromohalobacter japonicus,32.50,32.50,32.5,original,optimum,Tempura,Tempura3083,3457
224438,2.0,Bacteria,1224.0,Pseudomonadota,1236.0,Gammaproteobacteria,135613.0,Chromatiales,1046.0,Chromatiaceae,85076.0,Marichromatium,224438.0,Marichromatium indicum,species,Marichromatium indicum,32.50,32.50,32.5,original,optimum,BacDive,2451,5
229007,2.0,Bacteria,1224.0,Pseudomonadota,1236.0,Gammaproteobacteria,135619.0,Oceanospirillales,28256.0,Halomonadaceae,2745.0,Halomonas,229007.0,Halomonas ventosae,species,Halomonas ventosae,32.50,32.50,32.5,original,optimum,BacDive,6042,6408
244292,2.0,Bacteria,201174.0,Actinomycetota,1760.0,Actinomycetes,85007.0,Mycobacteriales,1762.0,Mycobacteriaceae,1763.0,Mycobacterium,244292.0,Mycobacterium nebraskense,species,Mycobacterium nebraskense,32.50,32.50,32.5,original,optimum,Tempura,Tempura7022,5967
244573,2.0,Bacteria,1224.0,Pseudomonadota,1236.0,Gammaproteobacteria,135613.0,Chromatiales,1046.0,Chromatiaceae,1056.0,Thiocapsa,244573.0,Thiocapsa marina,species,Thiocapsa marina,32.50,32.50,32.5,original,optimum,BacDive,2481,4917
245294,2.0,Bacteria,1224.0,Pseudomonadota,1236.0,Gammaproteobacteria,135619.0,Oceanospirillales,28256.0,Halomonadaceae,42054.0,Chromohalobacter,245294.0,Chromohalobacter sarecensis,species,Chromohalobacter sarecensis,32.50,32.50,32.5,original,optimum,BacDive,6000,3163
265425,2.0,Bacteria,1224.0,Pseudomonadota,1236.0,Gammaproteobacteria,135622.0,Alteromonadales,72275.0,Alteromonadaceae,288793.0,Salinimonas,265425.0,Salinimonas chungwhensis,species,Salinimonas chungwhensis,32.50,32.50,32.5,original,optimum,Tempura,Tempura2436,0
